"","GeneName","XprValue","ClusterID"
"429","VIMENTIN","1.46087492763608","6"
"430","VIMENTIN","0.898981167241986","14"
"431","VIMENTIN","1.35073533860925","5"
"432","VIMENTIN","1.57121818837347","6"
"433","VIMENTIN","1.44887538405441","6"
"434","VIMENTIN","1.51896680778101","2"
"435","VIMENTIN","1.8591738915939","2"
"436","VIMENTIN","1.16797319980653","8"
"437","VIMENTIN","1.47471710968326","8"
"438","VIMENTIN","1.47552214525143","6"
"439","VIMENTIN","1.67466067433763","6"
"440","VIMENTIN","1.38418492031018","6"
"441","VIMENTIN","1.02833922707227","2"
"442","VIMENTIN","0.98793099469835","6"
"443","VIMENTIN","1.07829059102205","6"
"444","VIMENTIN","1.27364437815725","6"
"445","VIMENTIN","1.20843416591939","6"
"446","VIMENTIN","1.09176270230696","2"
"447","VIMENTIN","1.74364057370846","6"
"448","VIMENTIN","1.45441111351149","4"
"449","VIMENTIN","1.43913997328991","6"
"450","VIMENTIN","1.72775628912765","6"
"451","VIMENTIN","1.15971521261528","16"
"452","VIMENTIN","1.58355927691904","5"
"453","VIMENTIN","1.17214568636961","6"
"454","VIMENTIN","1.02664107647476","10"
"455","VIMENTIN","1.48289867137905","1"
"456","VIMENTIN","1.29039472241308","6"
"457","VIMENTIN","1.15886854999378","5"
"458","VIMENTIN","1.52502872142334","2"
"459","VIMENTIN","1.44558582553057","8"
"460","VIMENTIN","1.37736715543853","5"
"461","VIMENTIN","1.95859815787068","5"
"462","VIMENTIN","1.53208285876844","5"
"463","VIMENTIN","1.3514263237253","7"
"464","VIMENTIN","0.902833730092551","14"
"465","VIMENTIN","0.976077168718134","6"
"466","VIMENTIN","1.73299661158224","6"
"467","VIMENTIN","1.51353578663362","7"
"468","VIMENTIN","1.13440579342233","6"
"469","VIMENTIN","1.37259910367735","2"
"470","VIMENTIN","0.96976606760494","9"
"471","VIMENTIN","1.53009851261526","4"
"472","VIMENTIN","1.55807738080108","7"
"473","VIMENTIN","1.2286963774105","6"
"474","VIMENTIN","1.6018516995965","2"
"475","VIMENTIN","1.45835980354109","7"
"476","VIMENTIN","1.26536382001365","6"
"477","VIMENTIN","1.64928165891649","4"
"478","VIMENTIN","1.74332252313168","4"
"479","VIMENTIN","1.50051218314768","2"
"480","VIMENTIN","1.5064275409987","6"
"481","VIMENTIN","1.32246940665091","6"
"482","VIMENTIN","1.21573090487346","8"
"483","VIMENTIN","1.23740509556719","3"
"484","VIMENTIN","0.853564978039539","10"
"485","VIMENTIN","1.27831865895942","6"
"486","VIMENTIN","1.05750234851487","6"
"487","VIMENTIN","1.59561533162894","2"
"488","VIMENTIN","1.59320676480025","6"
"489","VIMENTIN","1.47319798841682","6"
"490","VIMENTIN","1.5027395579313","6"
"491","VIMENTIN","1.65854761333214","8"
"492","VIMENTIN","1.38507187999818","5"
"493","VIMENTIN","1.75939956834466","6"
"494","VIMENTIN","1.22868522672965","3"
"495","VIMENTIN","1.06181309074617","7"
"496","VIMENTIN","0.984560597729988","7"
"497","VIMENTIN","0.98715644610925","2"
"498","VIMENTIN","2.20934527785696","6"
"499","VIMENTIN","1.78068834541055","6"
"500","VIMENTIN","1.14287406427819","18"
"501","VIMENTIN","1.4373687594095","7"
"502","VIMENTIN","1.90867360813051","8"
"503","VIMENTIN","1.62156991361577","5"
"504","VIMENTIN","1.99442589741703","6"
"505","VIMENTIN","1.42075599727071","2"
"506","VIMENTIN","0.997757765626463","7"
"507","VIMENTIN","1.55738446214081","6"
"508","VIMENTIN","1.41601467065433","1"
"509","VIMENTIN","1.43555939266744","5"
"510","VIMENTIN","1.23238444480984","6"
"511","VIMENTIN","1.36180044208385","2"
"512","VIMENTIN","1.6110719549728","8"
"513","VIMENTIN","0.994046588069183","2"
"514","VIMENTIN","1.07700366498311","7"
"515","VIMENTIN","0.839730960660681","8"
"516","VIMENTIN","1.74697314521874","7"
"517","VIMENTIN","1.69917383852246","6"
"518","VIMENTIN","1.44052070354706","6"
"519","VIMENTIN","1.25861325067969","2"
"520","VIMENTIN","1.56766787828176","7"
"521","VIMENTIN","1.321819567613","7"
"522","VIMENTIN","1.26863629170254","7"
"523","VIMENTIN","1.81148671328061","6"
"524","VIMENTIN","1.15598943094331","2"
"525","VIMENTIN","0.979057130713207","6"
"526","VIMENTIN","1.47198215325973","4"
"527","VIMENTIN","1.22992102331796","6"
"528","VIMENTIN","0.824550297534044","6"
"529","VIMENTIN","1.27895530117015","6"
"530","VIMENTIN","0.999628476429173","21"
"531","VIMENTIN","1.09769063670141","6"
"532","VIMENTIN","1.65022792355698","6"
"533","VIMENTIN","0.963737006288636","8"
"534","VIMENTIN","1.69371198350672","1"
"535","VIMENTIN","0.912516378917638","3"
"536","VIMENTIN","1.08051121575853","6"
"537","VIMENTIN","1.00720400967507","7"
"538","VIMENTIN","1.45331436291141","5"
"539","VIMENTIN","1.18678951215727","2"
"540","VIMENTIN","1.62534900073458","7"
"541","VIMENTIN","1.5312582722451","4"
"542","VIMENTIN","1.47696873170641","7"
"543","VIMENTIN","1.0787109794152","1"
"544","VIMENTIN","0.935910802770706","7"
"545","VIMENTIN","0.785926664514196","6"
"546","VIMENTIN","1.43718738913659","7"
"547","VIMENTIN","1.77555780709972","8"
"548","VIMENTIN","1.48810380735916","2"
"549","VIMENTIN","1.70322876188633","3"
"550","VIMENTIN","1.24451403535107","6"
"551","VIMENTIN","1.62912700029497","2"
"552","VIMENTIN","1.12337456802701","4"
"553","VIMENTIN","1.48500332841966","1"
"554","VIMENTIN","1.85742348151138","2"
"555","VIMENTIN","1.47977840837507","4"
"556","VIMENTIN","1.45042569711859","4"
"557","VIMENTIN","1.58382213375227","7"
"558","VIMENTIN","1.23203042893105","2"
"559","VIMENTIN","1.29764557352775","6"
"560","VIMENTIN","1.35544894086788","8"
"561","VIMENTIN","1.33181946675661","5"
"562","VIMENTIN","1.31834547288559","6"
"563","VIMENTIN","1.50445215299127","6"
"564","VIMENTIN","1.59980681562716","6"
"565","VIMENTIN","1.6809477922652","5"
"566","VIMENTIN","1.6294967242749","6"
"567","VIMENTIN","1.18848112152441","4"
"568","VIMENTIN","1.35698691954247","6"
"569","VIMENTIN","1.49957788045905","7"
"570","VIMENTIN","1.43570150991683","3"
"571","VIMENTIN","1.29872345192456","5"
"572","VIMENTIN","1.35758360054825","7"
"573","VIMENTIN","1.17638633154218","3"
"574","VIMENTIN","1.51916188798133","2"
"575","VIMENTIN","1.4305804328631","6"
"576","VIMENTIN","1.5370245918179","6"
"577","VIMENTIN","1.52035173348087","5"
"578","VIMENTIN","1.6711878840604","3"
"579","VIMENTIN","1.61949539790032","8"
"580","VIMENTIN","1.44049889018651","4"
"581","VIMENTIN","1.19825163586446","5"
"582","VIMENTIN","0.985231590585731","1"
"583","VIMENTIN","1.42172190402373","2"
"584","VIMENTIN","1.57636735866726","5"
"585","VIMENTIN","1.5936394251819","2"
"586","VIMENTIN","1.32885462337798","8"
"587","VIMENTIN","1.79906918631861","8"
"588","VIMENTIN","0.872940776929759","7"
"589","VIMENTIN","1.56823303931441","6"
"590","VIMENTIN","1.13610135138152","2"
"591","VIMENTIN","1.49117205575337","6"
"592","VIMENTIN","1.59514238420219","6"
"593","VIMENTIN","0.636807065061165","6"
"594","VIMENTIN","1.22372990935893","11"
"595","VIMENTIN","1.00702291855024","21"
"596","VIMENTIN","0.981299203366111","13"
"597","VIMENTIN","1.48555021331209","3"
"598","VIMENTIN","1.52513702624575","6"
"599","VIMENTIN","1.63514010795108","6"
"600","VIMENTIN","0.77759364145996","2"
"601","VIMENTIN","1.4374613802882","4"
"602","VIMENTIN","0.825964711142119","1"
"603","VIMENTIN","1.63488411848572","5"
"604","VIMENTIN","1.13841638906122","21"
"605","VIMENTIN","1.67210279040039","5"
"606","VIMENTIN","1.23986125942635","7"
"607","VIMENTIN","1.25126384674235","5"
"608","VIMENTIN","1.39127447814852","5"
"609","VIMENTIN","1.16835183061456","15"
"610","VIMENTIN","0.889031591343159","2"
"611","VIMENTIN","1.19165026395271","2"
"612","VIMENTIN","1.06433486629284","6"
"613","VIMENTIN","1.37519968943586","4"
"614","VIMENTIN","1.6213059755726","4"
"615","VIMENTIN","1.07992783442948","3"
"616","VIMENTIN","1.41130375663119","2"
"617","VIMENTIN","1.75413952422364","2"
"618","VIMENTIN","0.902787995003174","6"
"619","VIMENTIN","0.918054898122687","8"
"620","VIMENTIN","1.59241719581905","6"
"621","VIMENTIN","1.60151534413208","6"
"622","VIMENTIN","0.96188706934429","21"
"623","VIMENTIN","1.33230943774533","6"
"624","VIMENTIN","1.54394250949726","5"
"625","VIMENTIN","1.36349446040923","6"
"626","VIMENTIN","1.54900339200072","6"
"627","VIMENTIN","0.885290476547252","2"
"628","VIMENTIN","0.97487456262483","13"
"629","VIMENTIN","1.45057238432859","3"
"630","VIMENTIN","1.06919137588457","6"
"631","VIMENTIN","1.45637651627663","8"
"632","VIMENTIN","1.2004568393685","2"
